,temperature,time,ctwl/nm,thresh/dBm,notch/dB,reflection/%
357,965.2,2022/8/23 3:25,1537.499,-78.4549,0.1163,2.642368479
358,964.4,2022/8/23 3:25,1537.4901,-78.6018,0.1152,2.617706191
359,963.6,2022/8/23 3:26,1537.562,-78.7165,0.1192,2.707357306
360,962.8,2022/8/23 3:26,1537.4915,-80.0002,0.1187,2.696155432
361,962,2022/8/23 3:27,1537.2127,-78.2849,0.1152,2.617706191
362,961.3,2022/8/23 3:27,1537.8331,-78.9462,0.1184,2.689433688
363,960.4,2022/8/23 3:28,1537.5469,-79.9365,0.1169,2.655818004
364,959.6,2022/8/23 3:28,1537.5199,-78.3991,0.1177,2.673747814
365,958.8,2022/8/23 3:29,1537.7109,-78.1742,0.1169,2.655818004
366,958,2022/8/23 3:29,1535.6268,-79.2065,0.1174,2.667024522
367,957.2,2022/8/23 3:30,1537.603,-78.5833,0.1184,2.689433688
368,956.4,2022/8/23 3:30,1537.728,-78.6812,0.1138,2.586308788
369,955.6,2022/8/23 3:31,1537.9097,-78.3423,0.1165,2.646851861
370,954.8,2022/8/23 3:31,1537.3971,-78.3424,0.1175,2.669265671
371,954,2022/8/23 3:32,1537.7006,-77.9752,0.1171,2.660300766
372,953.2,2022/8/23 3:32,1537.5643,-79.0988,0.1175,2.669265671
373,952.4,2022/8/23 3:33,1538.2553,-79.0044,0.118,2.680470641
374,951.6,2022/8/23 3:33,1537.4314,-79.5419,0.1177,2.673747814
375,950.8,2022/8/23 3:34,1537.5111,-80.188,0.1159,2.633401097
376,950,2022/8/23 3:34,1537.5634,-79.6775,0.1187,2.696155432
377,949.2,2022/8/23 3:35,1537.7923,-80.0539,0.1181,2.68271148
378,948.4,2022/8/23 3:35,1537.368,-78.906,0.121,2.747673376
379,947.6,2022/8/23 3:36,1537.521,-78.3757,0.1184,2.689433688
380,946.7,2022/8/23 3:36,1537.6987,-78.8024,0.1177,2.673747814
381,946,2022/8/23 3:37,1536.7686,-78.1248,0.117,2.658059411
382,945.2,2022/8/23 3:37,1537.5981,-79.2691,0.1176,2.671506768
383,944.4,2022/8/23 3:38,1537.2326,-78.4527,0.117,2.658059411
384,943.6,2022/8/23 3:38,1537.3408,-78.6981,0.1168,2.653576546
385,942.8,2022/8/23 3:39,1536.9388,-78.815,0.118,2.680470641
386,942,2022/8/23 3:39,1537.1316,-78.6912,0.1176,2.671506768
387,941.2,2022/8/23 3:40,1537.4098,-80.0828,0.1179,2.67822975
388,940.4,2022/8/23 3:40,1537.5048,-79.5426,0.1187,2.696155432
389,939.6,2022/8/23 3:41,1537.405,-78.6647,0.1197,2.71855789
390,938.8,2022/8/23 3:41,1537.5388,-78.7919,0.1166,2.649093474
391,938,2022/8/23 3:42,1537.764,-78.5888,0.1191,2.705117034
392,937.2,2022/8/23 3:42,1537.6156,-78.4254,0.1168,2.653576546
393,936.3,2022/8/23 3:43,1537.2768,-78.494,0.117,2.658059411
394,935.5,2022/8/23 3:43,1537.8091,-78.4275,0.1161,2.637884891
395,934.7,2022/8/23 3:44,1537.5447,-78.5731,0.1178,2.675988808
396,933.9,2022/8/23 3:44,1537.0655,-78.3298,0.118,2.680470641
397,933.1,2022/8/23 3:45,1538.8744,-78.4215,0.1188,2.69839591
398,932.3,2022/8/23 3:45,1537.5433,-78.9433,0.1195,2.714077811
399,931.5,2022/8/23 3:46,1537.6298,-79.4032,0.1187,2.696155432
400,930.7,2022/8/23 3:46,1537.5321,-79.4264,0.1172,2.66254207
401,929.9,2022/8/23 3:47,1537.4951,-79.094,0.1208,2.743194638
402,929.1,2022/8/23 3:47,1537.5966,-78.2829,0.1197,2.71855789
403,928.2,2022/8/23 3:48,1537.4261,-78.4837,0.1179,2.67822975
404,927.4,2022/8/23 3:48,1537.7733,-77.9758,0.1208,2.743194638
405,926.6,2022/8/23 3:49,1537.6649,-77.4443,0.1175,2.669265671
406,925.9,2022/8/23 3:49,1537.8392,-78.3759,0.1165,2.646851861
407,925,2022/8/23 3:50,1542.2903,-76.0979,0.1183,2.687193004
408,924.2,2022/8/23 3:50,1545.9706,-75.327,0.1169,2.655818004
409,923.4,2022/8/23 3:51,1545.9766,-75.2978,0.1188,2.69839591
410,922.6,2022/8/23 3:51,1545.9812,-74.332,0.1172,2.66254207
411,921.8,2022/8/23 3:52,1545.9818,-73.6495,0.1165,2.646851861
412,921,2022/8/23 3:52,1545.9775,-73.2668,0.1179,2.67822975
413,920.2,2022/8/23 3:53,1545.9772,-72.3998,0.1184,2.689433688
414,919.4,2022/8/23 3:53,1545.9738,-71.8945,0.1194,2.711837694
415,918.6,2022/8/23 3:54,1545.9726,-71.7598,0.1166,2.649093474
416,917.8,2022/8/23 3:54,1545.9712,-70.9354,0.1173,2.664783322
417,917,2022/8/23 3:55,1545.9685,-70.239,0.1195,2.714077811
418,916.2,2022/8/23 3:55,1545.9706,-69.376,0.1179,2.67822975
419,915.3,2022/8/23 3:56,1545.9727,-68.6615,0.1185,2.691674321
420,914.5,2022/8/23 3:56,1545.9731,-68.1399,0.1189,2.700636336
421,913.7,2022/8/23 3:57,1545.9733,-67.4199,0.1169,2.655818004
422,912.9,2022/8/23 3:57,1545.9746,-66.6128,0.1229,2.790211105
423,912.1,2022/8/23 3:58,1545.974,-65.9489,0.1241,2.817067451
424,911.3,2022/8/23 3:58,1545.9737,-65.2648,0.1267,2.875230752
425,910.5,2022/8/23 3:59,1545.9736,-64.7527,0.1299,2.946768568
426,909.7,2022/8/23 3:59,1545.9711,-64.3153,0.1338,3.033884043
427,908.9,2022/8/23 4:00,1545.9697,-63.7669,0.1376,3.118690574
428,908.1,2022/8/23 4:00,1545.9673,-63.3303,0.1423,3.223480267
429,907.3,2022/8/23 4:01,1545.9655,-62.8126,0.1461,3.308120978
430,906.4,2022/8/23 4:01,1545.9632,-62.4686,0.1495,3.383789389
431,905.6,2022/8/23 4:02,1545.9614,-62.0957,0.1562,3.532727395
432,904.8,2022/8/23 4:02,1545.9602,-61.7686,0.1636,3.696959273
433,904,2022/8/23 4:03,1545.9578,-61.435,0.1652,3.73243209
434,903.2,2022/8/23 4:03,1545.9561,-61.1451,0.168,3.794478081
435,902.3,2022/8/23 4:04,1545.9526,-60.8167,0.1758,3.967109703
436,901.5,2022/8/23 4:04,1545.9508,-60.5272,0.1826,4.1173563
437,900.7,2022/8/23 4:05,1545.9479,-60.3092,0.1854,4.179154202
438,899.9,2022/8/23 4:05,1545.9451,-60.1046,0.1904,4.289408548
439,899.1,2022/8/23 4:06,1545.9427,-59.9136,0.1933,4.353297931
440,898.3,2022/8/23 4:06,1545.9372,-59.7159,0.1971,4.436950503
441,897.5,2022/8/23 4:07,1545.9345,-59.5717,0.2004,4.5095368
442,896.7,2022/8/23 4:07,1545.9299,-59.4379,0.2035,4.577673703
443,895.9,2022/8/23 4:08,1545.9262,-59.3119,0.2054,4.619410997
444,895.1,2022/8/23 4:08,1545.9214,-59.1913,0.2102,4.724771285
445,894.3,2022/8/23 4:09,1545.9176,-59.1159,0.2129,4.783985293
446,893.5,2022/8/23 4:09,1545.9133,-59.0597,0.2144,4.816866061
447,892.7,2022/8/23 4:10,1545.9074,-58.9809,0.2161,4.854117205
448,891.8,2022/8/23 4:10,1545.9028,-58.9278,0.2163,4.858498734
449,891,2022/8/23 4:11,1545.8975,-58.8889,0.2177,4.889163787
450,890.2,2022/8/23 4:11,1545.8923,-58.8701,0.2213,4.967971406
451,889.3,2022/8/23 4:12,1545.8869,-58.8496,0.2205,4.950464247
452,888.5,2022/8/23 4:12,1545.8802,-58.8558,0.2221,4.98547534
453,887.7,2022/8/23 4:13,1545.8745,-58.8465,0.2199,4.937331761
454,886.8,2022/8/23 4:13,1545.8682,-58.8567,0.2257,5.064203156
455,886,2022/8/23 4:14,1545.8615,-58.8487,0.2256,5.062017153
456,885.2,2022/8/23 4:14,1545.8557,-58.8552,0.2252,5.053272639
457,884.4,2022/8/23 4:15,1545.8502,-58.8396,0.2267,5.086060414
458,883.6,2022/8/23 4:15,1545.844,-58.9131,0.2265,5.081689365
459,882.8,2022/8/23 4:16,1545.8385,-58.9017,0.2218,4.978911742
460,881.9,2022/8/23 4:16,1545.8322,-58.9103,0.2224,4.992038484
461,881.2,2022/8/23 4:17,1545.8258,-58.8957,0.2215,4.972347691
462,880.4,2022/8/23 4:17,1545.8199,-58.892,0.2221,4.98547534
463,879.5,2022/8/23 4:18,1545.8137,-58.9048,0.2224,4.992038484
464,878.7,2022/8/23 4:18,1545.8083,-58.8952,0.2233,5.011725197
465,877.9,2022/8/23 4:19,1545.803,-58.8847,0.222,4.983287524
466,877.1,2022/8/23 4:19,1545.7951,-58.8947,0.2216,4.974535759
467,876.3,2022/8/23 4:20,1545.7905,-58.8741,0.2188,4.913250824
468,875.5,2022/8/23 4:20,1545.7832,-58.858,0.2212,4.965783187
469,874.6,2022/8/23 4:21,1545.7767,-58.8623,0.2218,4.978911742
470,873.8,2022/8/23 4:21,1545.7717,-58.8648,0.223,5.005163412
471,873,2022/8/23 4:22,1545.7647,-58.8723,0.2247,5.042340864
472,872.1,2022/8/23 4:22,1545.7599,-58.8491,0.2227,4.998601175
473,871.4,2022/8/23 4:23,1545.7514,-58.8483,0.2236,5.018286528
474,870.5,2022/8/23 4:23,1545.7383,-58.8489,0.2221,4.98547534
475,869.7,2022/8/23 4:24,1545.7274,-58.8474,0.2226,4.996413662
476,868.9,2022/8/23 4:24,1545.7138,-58.8502,0.2243,5.033594537
477,868.1,2022/8/23 4:25,1545.7015,-58.8554,0.2284,5.123206205
478,867.3,2022/8/23 4:25,1545.6896,-58.8545,0.2272,5.096987156
479,866.4,2022/8/23 4:26,1545.6782,-58.849,0.2264,5.079503765
480,865.6,2022/8/23 4:26,1545.6663,-58.8369,0.2273,5.099172354
481,864.8,2022/8/23 4:27,1545.6528,-58.8295,0.2269,5.090431262
482,864,2022/8/23 4:27,1545.6385,-58.8293,0.2273,5.099172354
483,863.1,2022/8/23 4:28,1545.6281,-58.8218,0.2257,5.064203156
484,862.3,2022/8/23 4:28,1545.6151,-58.8128,0.2222,4.987663105
485,861.5,2022/8/23 4:29,1545.6025,-58.806,0.2231,5.007350724
486,860.7,2022/8/23 4:29,1545.591,-58.8389,0.2219,4.981099659
487,859.9,2022/8/23 4:30,1545.579,-58.8066,0.2226,4.996413662
488,859,2022/8/23 4:30,1545.5668,-58.8182,0.2207,4.954841339
489,858.2,2022/8/23 4:31,1545.5538,-58.8139,0.2225,4.994226098
490,857.4,2022/8/23 4:31,1545.5426,-58.8297,0.2216,4.974535759
491,856.6,2022/8/23 4:32,1545.5315,-58.824,0.2224,4.992038484
492,855.8,2022/8/23 4:32,1545.5186,-58.8144,0.2239,5.024847405
493,855,2022/8/23 4:33,1545.5066,-58.8136,0.2233,5.011725197
494,854.2,2022/8/23 4:33,1545.4951,-58.8007,0.2226,4.996413662
495,853.4,2022/8/23 4:34,1545.4821,-58.799,0.2243,5.033594537
496,852.5,2022/8/23 4:34,1545.4695,-58.7979,0.2249,5.046713725
497,851.7,2022/8/23 4:35,1545.4566,-58.7853,0.2233,5.011725197
498,850.9,2022/8/23 4:35,1545.4446,-58.7915,0.2234,5.013912357
499,850.1,2022/8/23 4:36,1545.4326,-58.7889,0.2246,5.040154358
500,849.3,2022/8/23 4:36,1545.422,-58.7996,0.2241,5.029221072
501,848.4,2022/8/23 4:37,1545.4085,-58.7994,0.2256,5.062017153
502,847.6,2022/8/23 4:37,1545.3945,-58.8132,0.2256,5.062017153
503,846.7,2022/8/23 4:38,1545.3811,-58.7895,0.2263,5.077318115
504,846,2022/8/23 4:38,1545.3689,-58.7938,0.2257,5.064203156
505,845.1,2022/8/23 4:39,1545.3561,-58.7891,0.2245,5.037967801
506,844.3,2022/8/23 4:39,1545.345,-58.8089,0.2246,5.040154358
507,843.5,2022/8/23 4:40,1545.3309,-58.7853,0.2273,5.099172354
508,842.6,2022/8/23 4:40,1545.3174,-58.8,0.2257,5.064203156
509,841.8,2022/8/23 4:41,1545.3066,-58.7837,0.2282,5.118836867
510,841,2022/8/23 4:41,1545.2941,-58.7763,0.2287,5.129759836
511,840.1,2022/8/23 4:42,1545.2805,-58.7828,0.2269,5.090431262
512,839.3,2022/8/23 4:42,1545.2689,-58.7634,0.2255,5.0598311
513,838.5,2022/8/23 4:43,1545.2557,-58.7562,0.2243,5.033594537
514,837.7,2022/8/23 4:43,1545.2435,-58.7723,0.2247,5.042340864
515,836.8,2022/8/23 4:44,1545.2298,-58.7756,0.2266,5.083874915
516,836.1,2022/8/23 4:44,1545.2181,-58.7623,0.2257,5.064203156
517,835.2,2022/8/23 4:45,1545.2072,-58.7585,0.2255,5.0598311
518,834.4,2022/8/23 4:45,1545.1931,-58.7497,0.2259,5.06857501
519,833.6,2022/8/23 4:46,1545.1826,-58.738,0.2245,5.037967801
520,832.7,2022/8/23 4:46,1545.1679,-58.7437,0.2243,5.033594537
521,832,2022/8/23 4:47,1545.1546,-58.7415,0.2248,5.044527319
522,831.1,2022/8/23 4:47,1545.1409,-58.7368,0.2231,5.007350724
523,830.3,2022/8/23 4:48,1545.13,-58.7283,0.2261,5.072946663
524,829.5,2022/8/23 4:48,1545.117,-58.731,0.2245,5.037967801
525,828.7,2022/8/23 4:49,1545.1043,-58.7534,0.2248,5.044527319
526,827.8,2022/8/23 4:49,1545.0897,-58.7919,0.2246,5.040154358
527,827,2022/8/23 4:50,1545.0786,-58.7763,0.2276,5.105727644
528,826.2,2022/8/23 4:50,1545.0672,-58.7785,0.2315,5.190905227
529,825.4,2022/8/23 4:51,1545.0532,-58.774,0.2287,5.129759836
530,824.6,2022/8/23 4:51,1545.0392,-58.7778,0.2286,5.127575343
531,823.8,2022/8/23 4:52,1545.028,-58.7602,0.2293,5.142865738
532,822.9,2022/8/23 4:52,1545.0137,-58.7622,0.2311,5.182172584
533,822.1,2022/8/23 4:53,1545.0048,-58.7567,0.2287,5.129759836
534,821.2,2022/8/23 4:53,1544.9928,-58.7421,0.2284,5.123206205
535,820.4,2022/8/23 4:54,1544.9781,-58.7339,0.232,5.201819899
536,819.6,2022/8/23 4:54,1544.9633,-58.7866,0.2311,5.182172584
537,818.7,2022/8/23 4:55,1544.9501,-58.7911,0.2312,5.18435582
538,817.9,2022/8/23 4:55,1544.9386,-58.7882,0.2321,5.204002683
539,817.1,2022/8/23 4:56,1544.9265,-58.7831,0.2303,5.164704886
540,816.3,2022/8/23 4:56,1544.9142,-58.7823,0.2274,5.101357501
541,815.5,2022/8/23 4:57,1544.9011,-58.7849,0.2317,5.195271246
542,814.6,2022/8/23 4:57,1544.8837,-58.7964,0.231,5.179989298
543,813.8,2022/8/23 4:58,1544.874,-58.774,0.2333,5.230192166
544,813,2022/8/23 4:58,1544.8602,-58.7829,0.2299,5.155969831
545,812.2,2022/8/23 4:59,1544.8462,-58.7745,0.2328,5.219280761
546,811.4,2022/8/23 4:59,1544.835,-58.7826,0.2327,5.217098329
547,810.6,2022/8/23 5:00,1544.8219,-58.7609,0.2283,5.121021561
548,809.7,2022/8/23 5:00,1544.8086,-58.7666,0.2319,5.199637065
549,808.9,2022/8/23 5:01,1544.7966,-58.7637,0.2339,5.243284195
550,808.1,2022/8/23 5:01,1544.7826,-58.7787,0.2303,5.164704886
551,807.2,2022/8/23 5:02,1544.7729,-58.7738,0.2315,5.190905227
552,806.4,2022/8/23 5:02,1544.759,-58.7622,0.2317,5.195271246
553,805.6,2022/8/23 5:03,1544.7488,-58.7518,0.2315,5.190905227
554,804.8,2022/8/23 5:03,1544.7356,-58.7295,0.2277,5.10791264
555,803.9,2022/8/23 5:04,1544.7234,-58.7359,0.2321,5.204002683
556,803.1,2022/8/23 5:04,1544.7076,-58.7267,0.2285,5.125390799
557,802.3,2022/8/23 5:05,1544.6961,-58.7153,0.2309,5.177805961
558,801.5,2022/8/23 5:05,1544.685,-58.7462,0.2306,5.17125565
559,800.6,2022/8/23 5:06,1544.672,-58.7406,0.2303,5.164704886
560,799.8,2022/8/23 5:06,1544.6585,-58.7405,0.2301,5.160337459
561,799,2022/8/23 5:07,1544.6447,-58.7399,0.2306,5.17125565
562,798.2,2022/8/23 5:07,1544.6282,-58.7225,0.2295,5.14723397
563,797.3,2022/8/23 5:08,1544.6166,-58.7218,0.2321,5.204002683
564,796.5,2022/8/23 5:08,1544.6057,-58.7197,0.2348,5.262918846
565,795.7,2022/8/23 5:09,1544.588,-58.7284,0.2358,5.284730354
566,794.8,2022/8/23 5:09,1544.5782,-58.737,0.2349,5.265100223
567,794,2022/8/23 5:10,1544.5667,-58.7061,0.234,5.245466024
568,793.2,2022/8/23 5:10,1544.5538,-58.6861,0.2348,5.262918846
569,792.3,2022/8/23 5:11,1544.5414,-58.6886,0.2339,5.243284195
570,791.5,2022/8/23 5:11,1544.529,-58.6921,0.2345,5.256374414
571,790.7,2022/8/23 5:12,1544.5167,-58.6777,0.231,5.179989298
572,789.9,2022/8/23 5:12,1544.5033,-58.6903,0.2321,5.204002683
573,789,2022/8/23 5:13,1544.4911,-58.6754,0.2312,5.18435582
574,788.2,2022/8/23 5:13,1544.4746,-58.6698,0.2351,5.269462826
575,787.4,2022/8/23 5:14,1544.4645,-58.6755,0.2337,5.238920386
576,786.6,2022/8/23 5:14,1544.4521,-58.6743,0.231,5.179989298
577,785.8,2022/8/23 5:15,1544.4389,-58.6529,0.2294,5.145049879
578,785,2022/8/23 5:15,1544.4261,-58.66,0.2305,5.169072112
579,784.2,2022/8/23 5:16,1544.4126,-58.6566,0.2305,5.169072112
580,783.3,2022/8/23 5:16,1544.4005,-58.6348,0.23,5.15815367
581,782.5,2022/8/23 5:17,1544.3858,-58.6386,0.228,5.114467327
582,781.7,2022/8/23 5:17,1544.372,-58.6532,0.2303,5.164704886
583,780.8,2022/8/23 5:18,1544.3574,-58.6315,0.2291,5.138497305
584,780,2022/8/23 5:18,1544.3484,-58.6256,0.2297,5.151602001
585,779.2,2022/8/23 5:19,1544.3323,-58.6207,0.2328,5.219280761
586,778.4,2022/8/23 5:19,1544.3213,-58.635,0.2338,5.241102316
587,777.5,2022/8/23 5:20,1544.3088,-58.6211,0.2324,5.210550732
588,776.7,2022/8/23 5:20,1544.2972,-58.6367,0.2329,5.221463142
589,775.9,2022/8/23 5:21,1544.2791,-58.6328,0.2327,5.217098329
590,775.1,2022/8/23 5:21,1544.2713,-58.6063,0.235,5.26728155
591,774.2,2022/8/23 5:22,1544.2594,-58.6027,0.2356,5.280368454
592,773.4,2022/8/23 5:22,1544.2461,-58.5895,0.231,5.179989298
593,772.5,2022/8/23 5:23,1544.2298,-58.6017,0.2299,5.155969831
594,771.7,2022/8/23 5:23,1544.22,-58.588,0.2276,5.105727644
595,770.9,2022/8/23 5:24,1544.2056,-58.5815,0.2269,5.090431262
596,770.1,2022/8/23 5:24,1544.1926,-58.5662,0.2277,5.10791264
597,769.2,2022/8/23 5:25,1544.1813,-58.5687,0.2282,5.118836867
598,768.4,2022/8/23 5:25,1544.1638,-58.6075,0.2229,5.00297605
599,767.5,2022/8/23 5:26,1544.1532,-58.6,0.2291,5.138497305
600,766.7,2022/8/23 5:26,1544.1373,-58.6051,0.2245,5.037967801
601,765.9,2022/8/23 5:27,1544.1247,-58.5999,0.2262,5.075132414
602,765.1,2022/8/23 5:27,1544.1112,-58.5949,0.2239,5.024847405
603,764.2,2022/8/23 5:28,1544.0994,-58.5991,0.2235,5.016099468
604,763.4,2022/8/23 5:28,1544.0849,-58.5663,0.2254,5.057644997
605,762.6,2022/8/23 5:29,1544.0714,-58.5651,0.2245,5.037967801
606,761.7,2022/8/23 5:29,1544.0613,-58.5824,0.2246,5.040154358
607,760.9,2022/8/23 5:30,1544.0444,-58.5797,0.2259,5.06857501
608,760.1,2022/8/23 5:30,1544.034,-58.5816,0.2279,5.112282482
609,759.3,2022/8/23 5:31,1544.0208,-58.569,0.2274,5.101357501
610,758.4,2022/8/23 5:31,1544.009,-58.5655,0.2288,5.131944279
611,757.6,2022/8/23 5:32,1543.9946,-58.563,0.2278,5.110097586
612,756.8,2022/8/23 5:32,1543.9829,-58.5546,0.2259,5.06857501
613,755.9,2022/8/23 5:33,1543.9708,-58.5539,0.2268,5.088245863
614,755.1,2022/8/23 5:33,1543.956,-58.5605,0.2274,5.101357501
615,754.3,2022/8/23 5:34,1543.9399,-58.5514,0.2321,5.204002683
616,753.5,2022/8/23 5:34,1543.9323,-58.5305,0.2326,5.214915847
617,752.7,2022/8/23 5:35,1543.9194,-58.5389,0.2311,5.182172584
618,751.8,2022/8/23 5:35,1543.9057,-58.5226,0.2316,5.193088262
619,751,2022/8/23 5:36,1543.89,-58.5297,0.2302,5.162521198
620,750.2,2022/8/23 5:36,1543.8797,-58.5121,0.2269,5.090431262
621,749.4,2022/8/23 5:37,1543.8672,-58.5187,0.2279,5.112282482
622,748.6,2022/8/23 5:37,1543.8551,-58.5112,0.2284,5.123206205
623,747.7,2022/8/23 5:38,1543.8406,-58.5005,0.23,5.15815367
624,746.9,2022/8/23 5:38,1543.8298,-58.4994,0.2289,5.134128671
625,746.1,2022/8/23 5:39,1543.812,-58.5005,0.2278,5.110097586
626,745.2,2022/8/23 5:39,1543.8002,-58.5143,0.229,5.136313013
627,744.4,2022/8/23 5:40,1543.7884,-58.4919,0.2239,5.024847405
628,743.6,2022/8/23 5:40,1543.7771,-58.4893,0.2243,5.033594537
629,742.8,2022/8/23 5:41,1543.762,-58.4877,0.2251,5.051086384
630,741.9,2022/8/23 5:41,1543.7501,-58.479,0.2272,5.096987156
631,741.1,2022/8/23 5:42,1543.7383,-58.4677,0.2252,5.053272639
632,740.3,2022/8/23 5:42,1543.7229,-58.4686,0.2286,5.127575343
633,739.4,2022/8/23 5:43,1543.7094,-58.4632,0.226,5.070760862
634,738.6,2022/8/23 5:43,1543.6983,-58.461,0.2239,5.024847405
635,737.7,2022/8/23 5:44,1543.6837,-58.45,0.2253,5.055458843
636,736.9,2022/8/23 5:44,1543.6696,-58.4467,0.2279,5.112282482
637,736.1,2022/8/23 5:45,1543.6575,-58.4665,0.2285,5.125390799
638,735.3,2022/8/23 5:45,1543.6451,-58.4712,0.2288,5.131944279
639,734.4,2022/8/23 5:46,1543.6311,-58.5128,0.228,5.114467327
640,733.6,2022/8/23 5:46,1543.6166,-58.5031,0.2273,5.099172354
641,732.8,2022/8/23 5:47,1543.6061,-58.5055,0.2275,5.103542598
642,732,2022/8/23 5:47,1543.5879,-58.4866,0.2298,5.153785941
643,731.2,2022/8/23 5:48,1543.5781,-58.4851,0.2298,5.153785941
644,730.4,2022/8/23 5:48,1543.5662,-58.47,0.2335,5.234556377
645,729.6,2022/8/23 5:49,1543.5524,-58.4754,0.2301,5.160337459
646,728.7,2022/8/23 5:49,1543.5421,-58.4787,0.2281,5.116652122
647,727.9,2022/8/23 5:50,1543.5288,-58.4573,0.228,5.114467327
648,727.1,2022/8/23 5:50,1543.5159,-58.4598,0.2293,5.142865738
649,726.3,2022/8/23 5:51,1543.5011,-58.4413,0.2266,5.083874915
650,725.4,2022/8/23 5:51,1543.4907,-58.445,0.2285,5.125390799
651,724.6,2022/8/23 5:52,1543.4743,-58.4481,0.2284,5.123206205
652,723.8,2022/8/23 5:52,1543.4623,-58.444,0.2286,5.127575343
653,723,2022/8/23 5:53,1543.4519,-58.4226,0.2301,5.160337459
654,722.2,2022/8/23 5:53,1543.4374,-58.4259,0.2278,5.110097586
655,721.3,2022/8/23 5:54,1543.4244,-58.422,0.228,5.114467327
656,720.5,2022/8/23 5:54,1543.412,-58.4177,0.2289,5.134128671
657,719.7,2022/8/23 5:55,1543.3972,-58.4065,0.2312,5.18435582
658,718.8,2022/8/23 5:55,1543.3856,-58.4024,0.2314,5.188722142
659,718,2022/8/23 5:56,1543.3699,-58.4112,0.2321,5.204002683
660,717.2,2022/8/23 5:56,1543.3591,-58.4027,0.2321,5.204002683
661,716.4,2022/8/23 5:57,1543.3459,-58.3899,0.2322,5.206185416
662,715.6,2022/8/23 5:57,1543.3306,-58.3982,0.2305,5.169072112
663,714.7,2022/8/23 5:58,1543.3162,-58.4007,0.2287,5.129759836
664,713.9,2022/8/23 5:58,1543.3058,-58.4061,0.2278,5.110097586
665,713.1,2022/8/23 5:59,1543.2952,-58.3898,0.227,5.09261661
666,712.3,2022/8/23 5:59,1543.2825,-58.4004,0.2269,5.090431262
667,711.5,2022/8/23 6:00,1543.268,-58.3905,0.2275,5.103542598
668,710.6,2022/8/23 6:00,1543.2548,-58.3751,0.2244,5.035781194
669,709.8,2022/8/23 6:01,1543.2428,-58.3617,0.2238,5.022660496
670,709,2022/8/23 6:01,1543.2262,-58.3697,0.2258,5.066389108
671,708.2,2022/8/23 6:02,1543.2151,-58.3567,0.226,5.070760862
672,707.4,2022/8/23 6:02,1543.2036,-58.3521,0.2278,5.110097586
673,706.5,2022/8/23 6:03,1543.1896,-58.3516,0.2259,5.06857501
674,705.7,2022/8/23 6:03,1543.1771,-58.3436,0.2265,5.081689365
675,704.8,2022/8/23 6:04,1543.1589,-58.3588,0.2281,5.116652122
676,704,2022/8/23 6:04,1543.1512,-58.3563,0.2277,5.10791264
677,703.2,2022/8/23 6:05,1543.137,-58.3464,0.2262,5.075132414
678,702.4,2022/8/23 6:05,1543.1245,-58.34,0.2232,5.009537986
679,701.6,2022/8/23 6:06,1543.1101,-58.344,0.2232,5.009537986
680,700.7,2022/8/23 6:06,1543.0987,-58.3233,0.2236,5.018286528
681,699.9,2022/8/23 6:07,1543.088,-58.3239,0.2245,5.037967801
682,699.2,2022/8/23 6:07,1543.0724,-58.3376,0.2236,5.018286528
683,698.3,2022/8/23 6:08,1543.0588,-58.3153,0.2235,5.016099468
684,697.4,2022/8/23 6:08,1543.0459,-58.3143,0.222,4.983287524
685,696.6,2022/8/23 6:09,1543.0324,-58.3135,0.2237,5.020473537
686,695.8,2022/8/23 6:09,1543.0151,-58.3187,0.2234,5.013912357
687,694.9,2022/8/23 6:10,1543.0055,-58.3071,0.2249,5.046713725
688,694.1,2022/8/23 6:10,1542.992,-58.3196,0.2216,4.974535759
689,693.3,2022/8/23 6:11,1542.9819,-58.3051,0.2233,5.011725197
690,692.5,2022/8/23 6:11,1542.9684,-58.3083,0.2241,5.029221072
691,691.7,2022/8/23 6:12,1542.9575,-58.2896,0.2246,5.040154358
692,690.9,2022/8/23 6:12,1542.9421,-58.2884,0.2262,5.075132414
693,690,2022/8/23 6:13,1542.9306,-58.2802,0.2262,5.075132414
694,689.2,2022/8/23 6:13,1542.9155,-58.2798,0.2251,5.051086384
695,688.4,2022/8/23 6:14,1542.8994,-58.2828,0.2258,5.066389108
696,687.5,2022/8/23 6:14,1542.8867,-58.2681,0.2266,5.083874915
697,686.7,2022/8/23 6:15,1542.873,-58.2749,0.2238,5.022660496
698,685.9,2022/8/23 6:15,1542.8631,-58.2857,0.2227,4.998601175
699,685.1,2022/8/23 6:16,1542.8492,-58.2721,0.2224,4.992038484
700,684.3,2022/8/23 6:16,1542.8356,-58.2689,0.2244,5.035781194
701,683.5,2022/8/23 6:17,1542.8228,-58.2754,0.2235,5.016099468
702,682.6,2022/8/23 6:17,1542.8111,-58.2624,0.224,5.027034264
703,681.8,2022/8/23 6:18,1542.7974,-58.2746,0.2214,4.970159574
704,681,2022/8/23 6:18,1542.7854,-58.2665,0.2229,5.00297605
705,680.2,2022/8/23 6:19,1542.7725,-58.2634,0.2199,4.937331761
706,679.3,2022/8/23 6:19,1542.758,-58.2697,0.2174,4.882593537
707,678.5,2022/8/23 6:20,1542.7464,-58.2497,0.2185,4.906682237
708,677.7,2022/8/23 6:20,1542.7324,-58.2436,0.2186,4.908871817
709,676.9,2022/8/23 6:21,1542.7197,-58.2327,0.2192,4.922008234
