,Unnamed: 0,time,temperature,ctwl/nm,thresh/dBm,notch/dB,reflection/%
285,285,2022/8/30 2:37:32,855.6,1549.057,-53.3159,1.399899999999995,27.55473589785383
286,286,2022/8/30 2:38:02,855.5,1549.0614,-53.2041,1.4292000000000016,28.041848238997304
287,287,2022/8/30 2:38:32,855.5,1549.0664,-53.1135,1.4476000000000016,28.34607249418811
288,288,2022/8/30 2:39:02,855.5,1549.0694,-53.0424,1.4571000000000012,28.50264099048414
289,289,2022/8/30 2:39:32,855.5,1549.0717,-52.9828,1.5174000000000023,29.488492462722967
290,290,2022/8/30 2:40:02,855.5,1549.0732,-52.8928,1.5003999999999993,29.211941682957985
291,291,2022/8/30 2:40:32,855.4,1549.0779,-52.7451,1.5319000000000005,29.723520077265785
292,292,2022/8/30 2:41:02,855.5,1549.0808,-52.6595,1.525499999999994,29.619880483509487
293,293,2022/8/30 2:41:32,855.5,1549.0853,-52.5795,1.5491999999999992,30.00290764636305
294,294,2022/8/30 2:42:02,855.5,1549.0898,-52.522,1.5613000000000028,30.197657078267248
295,295,2022/8/30 2:42:32,855.5,1549.0927,-52.4653,1.5867000000000007,30.60470920138344
296,296,2022/8/30 2:43:02,855.5,1549.0959,-52.3372,1.5760999999999967,30.435126456014384
297,297,2022/8/30 2:43:32,855.5,1549.0973,-52.2687,1.6251999999999995,31.217176408141388
298,298,2022/8/30 2:44:02,855.5,1549.1032,-52.1713,1.6199000000000012,31.13318466680464
299,299,2022/8/30 2:44:32,855.5,1549.1062,-52.097,1.6392999999999989,31.440127699459172
300,300,2022/8/30 2:45:02,855.5,1549.1086,-52.0488,1.6606000000000023,31.775556792111846
301,301,2022/8/30 2:45:32,855.5,1549.1134,-51.98,1.647500000000001,31.56945481924026
302,302,2022/8/30 2:46:02,855.5,1549.12,-51.8669,1.6730999999999983,31.97164020241976
303,303,2022/8/30 2:46:32,855.4,1549.122,-51.7839,1.6616,31.791264242246207
304,304,2022/8/30 2:47:02,855.4,1549.1256,-51.7183,1.6763000000000001,32.021746888062275
305,305,2022/8/30 2:47:32,855.4,1549.1269,-51.6583,1.676000000000002,32.01705095450446
306,306,2022/8/30 2:48:02,855.4,1549.1287,-51.6106,1.6831000000000031,32.12810108821065
307,307,2022/8/30 2:48:32,855.4,1549.1333,-51.5691,1.703700000000005,32.44927725919632
308,308,2022/8/30 2:49:02,855.4,1549.1375,-51.4486,1.6798000000000004,32.07650881793993
309,309,2022/8/30 2:49:32,855.5,1549.1419,-51.3657,1.675599999999996,32.010789205142586
310,310,2022/8/30 2:50:02,855.5,1549.1446,-51.3259,1.7179000000000004,32.66978519639109
311,311,2022/8/30 2:50:32,855.5,1549.1477,-51.2693,1.7012000000000003,32.4103807431521
312,312,2022/8/30 2:51:02,855.5,1549.1503,-51.2395,1.7059999999999984,32.485042283935734
313,313,2022/8/30 2:51:32,855.5,1549.1545,-51.1457,1.6946999999999977,32.309144950909086
314,314,2022/8/30 2:52:02,855.5,1549.1586,-51.061,1.723700000000001,32.75964463779296
315,315,2022/8/30 2:52:32,855.5,1549.1588,-51.0137,1.7079000000000024,32.51457302143268
316,316,2022/8/30 2:53:02,855.5,1549.1626,-50.9495,1.714800000000004,32.621707639355634
317,317,2022/8/30 2:53:32,855.5,1549.1663,-50.9091,1.7087000000000003,32.52700315159262
318,318,2022/8/30 2:54:02,855.5,1549.1706,-50.8935,1.7346999999999992,32.929738440254866
319,319,2022/8/30 2:54:32,855.5,1549.175,-50.8056,1.6868000000000052,32.18590036786607
320,320,2022/8/30 2:55:02,855.5,1549.1773,-50.7458,1.7121999999999957,32.581358057064506
321,321,2022/8/30 2:55:32,855.5,1549.1796,-50.678,1.6736999999999969,31.981038018456896
322,322,2022/8/30 2:56:02,855.4,1549.1795,-50.6206,1.6850999999999987,32.15935005685088
323,323,2022/8/30 2:56:32,855.4,1549.187,-50.5815,1.6983999999999997,32.36679005475658
324,324,2022/8/30 2:57:02,855.4,1549.188,-50.5643,1.708199999999998,32.51923458857059
325,325,2022/8/30 2:57:32,855.4,1549.191,-50.5369,1.6826000000000012,32.12028659724761
326,326,2022/8/30 2:58:02,855.4,1549.1913,-50.4824,1.6921999999999997,32.270167745001764
327,327,2022/8/30 2:58:32,855.4,1549.1947,-50.4031,1.6893999999999991,32.22648662879827
328,328,2022/8/30 2:59:02,855.4,1549.197,-50.3171,1.6711000000000027,31.940304770289583
329,329,2022/8/30 2:59:32,855.4,1549.2005,-50.2611,1.6814000000000036,32.1015281478477
330,330,2022/8/30 3:00:02,855.4,1549.204,-50.2199,1.6599000000000004,31.76455942483896
331,331,2022/8/30 3:00:32,855.4,1549.2071,-50.1747,1.6554999999999964,31.695392513317188
332,332,2022/8/30 3:01:02,855.4,1549.2109,-50.1668,1.6337000000000048,31.351666312187486
333,333,2022/8/30 3:01:32,855.4,1549.212,-50.1453,1.6312999999999975,31.313719356867814
334,334,2022/8/30 3:02:02,855.4,1549.2154,-50.0556,1.629199999999999,31.280498564437053
335,335,2022/8/30 3:02:32,855.4,1549.2178,-49.9915,1.6145999999999976,31.049090361888044
336,336,2022/8/30 3:03:02,855.4,1549.222,-49.9377,1.6419000000000017,31.48116030008016
337,337,2022/8/30 3:03:32,855.4,1549.224,-49.9078,1.630200000000004,31.29631999281831
338,338,2022/8/30 3:04:02,855.4,1549.2285,-49.884,1.6416000000000033,31.476427022834
339,339,2022/8/30 3:04:32,855.4,1549.2312,-49.8787,1.641,31.466959487395474
340,340,2022/8/30 3:05:02,855.4,1549.2342,-49.8183,1.652299999999996,31.645045272271833
341,341,2022/8/30 3:05:32,855.4,1549.2396,-49.7333,1.658499999999996,31.742559371880297
342,342,2022/8/30 3:06:02,855.4,1549.2413,-49.6978,1.658100000000004,31.736272339745295
343,343,2022/8/30 3:06:32,855.4,1549.2427,-49.6567,1.6587000000000025,31.74570267080825
344,344,2022/8/30 3:07:02,855.4,1549.2425,-49.6233,1.6393999999999966,31.44170633068377
345,345,2022/8/30 3:07:32,855.4,1549.2463,-49.5984,1.6660000000000057,31.86033407171693
346,346,2022/8/30 3:08:02,855.4,1549.2471,-49.5612,1.6303,31.297901935299578
347,347,2022/8/30 3:08:32,855.4,1549.25,-49.56,1.6222000000000036,31.16964650250662
348,348,2022/8/30 3:09:02,855.4,1549.2543,-49.4984,1.6374000000000013,31.4101267987852
349,349,2022/8/30 3:09:32,855.4,1549.2574,-49.4519,1.6261999999999988,31.23301241530938
350,350,2022/8/30 3:10:02,855.4,1549.2607,-49.401,1.6160999999999976,31.072901050193305
351,351,2022/8/30 3:10:32,855.4,1549.261,-49.3698,1.585900000000004,30.59192493897621
352,352,2022/8/30 3:11:02,855.4,1549.2654,-49.3398,1.5955000000000004,30.74518077097752
353,353,2022/8/30 3:11:32,855.4,1549.2667,-49.3057,1.5865,30.60151335655461
354,354,2022/8/30 3:12:02,855.4,1549.27,-49.3186,1.6060000000000008,30.912416895020044
355,355,2022/8/30 3:12:32,855.4,1549.2707,-49.2866,1.5570999999999977,30.130119575860768
356,356,2022/8/30 3:13:02,855.4,1549.2716,-49.26,1.6109,30.990322156894056
357,357,2022/8/30 3:13:32,855.4,1549.2731,-49.2251,1.5628999999999984,30.22336847524483
358,358,2022/8/30 3:14:02,855.4,1549.2832,-49.1284,1.526599999999994,29.63770440969793
359,359,2022/8/30 3:14:32,855.4,1549.2816,-49.1091,1.5106000000000028,29.378002037294824
360,360,2022/8/30 3:15:02,855.4,1549.2818,-49.0676,1.4848999999999979,28.95884723554345
361,361,2022/8/30 3:15:32,855.4,1549.2869,-49.0617,1.503599999999998,29.264081040659484
362,362,2022/8/30 3:16:02,855.4,1549.2856,-49.0458,1.469800000000001,28.711414102236095
363,363,2022/8/30 3:16:32,855.4,1549.2913,-49.0275,1.447699999999999,28.347722367846426
364,364,2022/8/30 3:17:02,855.4,1549.2943,-48.9728,1.4555999999999985,28.477942412479752
365,365,2022/8/30 3:17:32,855.4,1549.2932,-48.9664,1.4356000000000049,28.14781159437656
366,366,2022/8/30 3:18:02,855.4,1549.2982,-48.8982,1.4067999999999985,27.669744367643577
367,367,2022/8/30 3:18:32,855.4,1549.2973,-48.8803,1.4090000000000005,27.70637533385558
368,368,2022/8/30 3:19:02,855.4,1549.3006,-48.8437,1.3709999999999969,27.071043420827635
369,369,2022/8/30 3:19:32,855.4,1549.3044,-48.8066,1.409900000000002,27.72135538164716
370,370,2022/8/30 3:20:02,855.4,1549.3077,-48.8088,1.3782000000000036,27.191849345778326
371,371,2022/8/30 3:20:32,855.4,1549.3115,-48.812,1.3798,27.218667919286297
372,372,2022/8/30 3:21:02,855.3,1549.3121,-48.7782,1.3232000000000017,26.263927754039702
373,373,2022/8/30 3:21:32,855.4,1549.3152,-48.721,1.3606999999999982,26.89787527166688
374,374,2022/8/30 3:22:02,855.3,1549.3163,-48.6888,1.327800000000005,26.341986854220266
375,375,2022/8/30 3:22:32,855.3,1549.3207,-48.6382,1.3216000000000003,26.236757376455376
376,376,2022/8/30 3:23:02,855.3,1549.3215,-48.6196,1.329899999999999,26.37759505152171
377,377,2022/8/30 3:23:32,855.3,1549.3244,-48.5934,1.2999999999999987,25.86897586990823
378,378,2022/8/30 3:24:02,855.3,1549.3274,-48.5852,1.2263999999999995,24.60196978649761
379,379,2022/8/30 3:24:32,855.3,1549.3276,-48.5651,1.2623000000000053,25.222662109361167
380,380,2022/8/30 3:25:02,855.3,1549.3327,-48.5604,1.2046999999999994,24.224292493763954
381,381,2022/8/30 3:25:32,855.3,1549.3313,-48.5498,1.1560000000000028,23.36979277260811
382,382,2022/8/30 3:26:02,855.2,1549.3334,-48.5234,1.2200000000000029,24.490777233456665
383,383,2022/8/30 3:26:32,855.3,1549.3362,-48.4657,1.1468000000000027,23.20728894407924
384,384,2022/8/30 3:27:02,855.3,1549.3374,-48.4426,1.1554000000000042,23.35920518689037
385,385,2022/8/30 3:27:32,855.3,1549.3392,-48.4085,1.1124000000000047,22.596606736884873
386,386,2022/8/30 3:28:02,855.3,1549.344,-48.3872,1.1739999999999964,23.686741129489675
387,387,2022/8/30 3:28:32,855.3,1549.3432,-48.3685,1.0738999999999987,21.907378851348238
388,388,2022/8/30 3:29:02,855.3,1549.3461,-48.3592,1.050299999999997,21.481860567251527
389,389,2022/8/30 3:29:32,855.3,1549.3505,-48.3757,1.0640000000000016,21.72915904093886
390,390,2022/8/30 3:30:02,855.3,1549.3516,-48.3598,1.014299999999998,20.82829459472564
391,391,2022/8/30 3:30:32,855.3,1549.3576,-48.2912,1.048700000000003,21.452928086436973
392,392,2022/8/30 3:31:02,855.1,1549.3593,-48.2588,0.9812000000000004,20.222577635298897
393,393,2022/8/30 3:31:32,855.4,1549.3605,-48.2428,1.0054000000000032,20.665881601130664
394,394,2022/8/30 3:32:02,855.4,1549.363,-48.2098,0.9569000000000036,19.774949342423632
395,395,2022/8/30 3:32:32,855.4,1549.3645,-48.2008,0.9384999999999992,19.434334289857624
396,396,2022/8/30 3:33:02,855.4,1549.3692,-48.2126,0.8968000000000028,18.65703474755276
397,397,2022/8/30 3:33:32,855.3,1549.3696,-48.196,0.8611000000000018,17.98562115744795
398,398,2022/8/30 3:34:02,855.4,1549.3724,-48.1922,0.9103999999999972,18.911363098027046
399,399,2022/8/30 3:34:32,855.4,1549.3699,-48.1637,0.8680999999999996,18.117706241145424
400,400,2022/8/30 3:35:02,855.4,1549.3735,-48.1503,0.8911999999999992,18.552079599452508
401,401,2022/8/30 3:35:32,855.4,1549.3748,-48.1193,0.8558000000000014,17.885472164808213
402,402,2022/8/30 3:36:02,855.4,1549.3796,-48.0745,0.857900000000006,17.925168461023777
403,403,2022/8/30 3:36:32,855.3,1549.3773,-48.0752,0.8796000000000049,18.334241516193327
404,404,2022/8/30 3:37:02,855.3,1549.3802,-48.0388,0.8653999999999991,18.06678435754249
405,405,2022/8/30 3:37:32,855.3,1549.3825,-48.0186,0.8643999999999944,18.047916365271927
406,406,2022/8/30 3:38:02,855.3,1549.3843,-48.0017,0.8659000000000014,18.076216724609385
407,407,2022/8/30 3:38:32,855.3,1549.3864,-47.9976,0.8684999999999967,18.12524753181034
408,408,2022/8/30 3:39:02,855.3,1549.3875,-47.9847,0.8691999999999974,18.138443119259893
409,409,2022/8/30 3:39:32,855.3,1549.3939,-47.9726,0.8809999999999971,18.3605632035435
410,410,2022/8/30 3:40:02,855.3,1549.3922,-47.9835,0.8759000000000055,18.264636197557824
411,411,2022/8/30 3:40:32,855.3,1549.3947,-47.9434,0.8875999999999983,18.484536932974294
412,412,2022/8/30 3:41:02,855.4,1549.396,-47.9203,0.8901999999999969,18.533323363406893
413,413,2022/8/30 3:41:32,855.3,1549.4009,-47.8764,0.903499999999998,18.7824283947567
414,414,2022/8/30 3:42:02,855.3,1549.4023,-47.8626,0.8981000000000035,18.681379986564327
415,415,2022/8/30 3:42:32,855.3,1549.4039,-47.8463,0.9090000000000028,18.885218996206387
416,416,2022/8/30 3:43:02,855.3,1549.4058,-47.8475,0.9087999999999962,18.88148343648126
417,417,2022/8/30 3:43:32,855.3,1549.4083,-47.8432,0.9017999999999984,18.750630408825952
418,418,2022/8/30 3:44:02,855.3,1549.4076,-47.8352,0.9093999999999948,18.892689599589385
419,419,2022/8/30 3:44:32,855.3,1549.4124,-47.8448,0.9119999999999984,18.941231753526235
420,420,2022/8/30 3:45:02,855.3,1549.4138,-47.8097,0.9183000000000014,19.058732676016543
421,421,2022/8/30 3:45:32,855.4,1549.4126,-47.8067,0.917799999999999,19.04941343179056
422,422,2022/8/30 3:46:02,855.4,1549.4157,-47.7692,0.925600000000002,19.194671528627104
423,423,2022/8/30 3:46:32,855.3,1549.4172,-47.7435,0.9286000000000022,19.25047059752446
424,424,2022/8/30 3:47:02,855.3,1549.4222,-47.7143,0.9386000000000004,19.43618936150897
425,425,2022/8/30 3:47:32,855.3,1549.4206,-47.7138,0.9369000000000008,19.404647333514568
426,426,2022/8/30 3:48:02,855.3,1549.4217,-47.6889,0.9429000000000008,19.515917047989273
427,427,2022/8/30 3:48:32,855.3,1549.4273,-47.6957,0.9356999999999964,19.382374937697264
428,428,2022/8/30 3:49:02,855.3,1549.4278,-47.6856,0.933700000000001,19.345240599516067
429,429,2022/8/30 3:49:32,855.3,1549.425,-47.6551,0.9451999999999992,19.558529696694137
430,430,2022/8/30 3:50:02,855.3,1549.4261,-47.6476,0.9493000000000003,19.63443542673443
431,431,2022/8/30 3:50:32,855.3,1549.4312,-47.664,0.9427999999999976,19.514063812156834
432,432,2022/8/30 3:51:02,855.3,1549.4357,-47.635,0.9575999999999986,19.787879050785172
433,433,2022/8/30 3:51:32,855.3,1549.4388,-47.6015,0.9676000000000036,19.972361809626104
434,434,2022/8/30 3:52:02,855.3,1549.4426,-47.5819,0.9639000000000016,19.904152692863953
435,435,2022/8/30 3:52:32,855.3,1549.4437,-47.5747,0.9693999999999996,20.005523617352168
436,436,2022/8/30 3:53:02,855.3,1549.4453,-47.5668,0.9705999999999968,20.02762385461177
437,437,2022/8/30 3:53:32,855.3,1549.4464,-47.5565,0.9756999999999956,20.12148176688264
438,438,2022/8/30 3:54:02,855.3,1549.4476,-47.5472,0.9718999999999972,20.051558888274975
439,439,2022/8/30 3:54:32,855.3,1549.4478,-47.532,0.985100000000002,20.294186256285627
440,440,2022/8/30 3:55:02,855.3,1549.4471,-47.5433,0.9742000000000048,20.093887939071774
441,441,2022/8/30 3:55:32,855.4,1549.4521,-47.5488,0.9824999999999962,20.24645432099829
442,442,2022/8/30 3:56:02,855.4,1549.453,-47.5587,0.9827999999999992,20.2519633104842
443,443,2022/8/30 3:56:32,855.4,1549.4525,-47.5344,0.9942000000000007,20.461023175053796
444,444,2022/8/30 3:57:02,855.4,1549.4514,-47.5232,0.994999999999999,20.47567344666038
445,445,2022/8/30 3:57:32,855.4,1549.4571,-47.4687,1.0077000000000014,20.707885396087956
446,446,2022/8/30 3:58:02,855.4,1549.4576,-47.4626,1.014599999999996,20.833763393497406
447,447,2022/8/30 3:58:32,855.4,1549.4592,-47.4395,1.013099999999996,20.806415621534576
448,448,2022/8/30 3:59:02,855.4,1549.4624,-47.4208,1.0163999999999989,20.86656825411952
449,449,2022/8/30 3:59:32,855.4,1549.4669,-47.4313,1.013400000000001,20.811885931600205
450,450,2022/8/30 4:00:02,855.4,1549.4696,-47.4449,1.0122999999999975,20.791826280499848
451,451,2022/8/30 4:00:32,855.4,1549.4703,-47.4413,1.0141000000000007,20.82464851899928
452,452,2022/8/30 4:01:02,855.4,1549.4695,-47.4245,1.0181999999999947,20.89935952108181
453,453,2022/8/30 4:01:32,855.4,1549.4725,-47.4374,1.0319000000000016,21.14849262331081
454,454,2022/8/30 4:02:02,855.3,1549.4751,-47.3932,1.038399999999997,21.26641985015758
455,455,2022/8/30 4:02:32,855.3,1549.4761,-47.376,1.037900000000002,21.257354789942305
456,456,2022/8/30 4:03:02,855.3,1549.4761,-47.3638,1.0475999999999972,21.43303082185276
457,457,2022/8/30 4:03:32,855.3,1549.4781,-47.352,1.0538000000000063,21.545113220106135
458,458,2022/8/30 4:04:02,855.3,1549.4797,-47.3283,1.0582000000000031,21.62455855201005
459,459,2022/8/30 4:04:32,855.3,1549.4838,-47.3172,1.060899999999998,21.673269262012596
460,460,2022/8/30 4:05:02,855.3,1549.484,-47.3072,1.0636999999999988,21.723752096043448
461,461,2022/8/30 4:05:32,855.3,1549.4866,-47.3219,1.0546999999999984,21.561369950334573
462,462,2022/8/30 4:06:02,855.3,1549.487,-47.315,1.060400000000005,21.66425104476336
463,463,2022/8/30 4:06:32,855.3,1549.4861,-47.2992,1.0592000000000008,21.642603086789943
464,464,2022/8/30 4:07:02,855.3,1549.4891,-47.2939,1.0558000000000016,21.58123471274101
465,465,2022/8/30 4:07:32,855.3,1549.4919,-47.3126,1.0695999999999977,21.83002015150348
466,466,2022/8/30 4:08:02,855.3,1549.4967,-47.2528,1.083799999999998,22.085192861839896
467,467,2022/8/30 4:08:32,855.3,1549.4914,-47.3049,1.0689999999999993,21.819219823641333
468,468,2022/8/30 4:09:02,855.3,1549.4912,-47.288,1.0715000000000017,21.86421134754564
469,469,2022/8/30 4:09:32,855.3,1549.4996,-47.2286,1.0881000000000007,22.162299037261047
470,470,2022/8/30 4:10:02,855.3,1549.4996,-47.2258,1.0910999999999988,22.216048849569116
471,471,2022/8/30 4:10:32,855.3,1549.499,-47.2099,1.0969000000000015,22.3198599308318
472,472,2022/8/30 4:11:02,855.3,1549.5009,-47.2075,1.0973999999999993,22.32880267266352
473,473,2022/8/30 4:11:32,855.3,1549.5003,-47.1902,1.0986000000000011,22.350261052876764
474,474,2022/8/30 4:12:02,855.3,1549.5074,-47.1977,1.1032999999999937,22.434249309750033
475,475,2022/8/30 4:12:32,855.3,1549.5072,-47.1951,1.1042000000000023,22.45032180103408
476,476,2022/8/30 4:13:02,855.3,1549.5106,-47.2219,1.0938000000000028,22.26439194553582
477,477,2022/8/30 4:13:32,855.3,1549.5109,-47.212,1.0980999999999963,22.341320781674444
478,478,2022/8/30 4:14:02,855.3,1549.5116,-47.1983,1.0948000000000029,22.28228917019273
479,479,2022/8/30 4:14:32,855.3,1549.5134,-47.1958,1.104900000000004,22.462820325054143
480,480,2022/8/30 4:15:02,855.3,1549.5111,-47.1927,1.1031000000000013,22.43067719267444
481,481,2022/8/30 4:15:32,855.3,1549.5123,-47.1867,1.1098000000000006,22.550253609243097
482,482,2022/8/30 4:16:02,855.3,1549.5143,-47.1535,1.124000000000003,22.803075238974923
483,483,2022/8/30 4:16:32,855.4,1549.5172,-47.1189,1.1322999999999943,22.9504689139126
484,484,2022/8/30 4:17:02,855.4,1549.519,-47.1122,1.1412000000000055,23.10820489499312
485,485,2022/8/30 4:17:32,855.4,1549.5233,-47.1024,1.136199999999996,23.01962896578199
486,486,2022/8/30 4:18:02,855.3,1549.5209,-47.1014,1.1370000000000011,23.03380796819132
487,487,2022/8/30 4:18:32,855.3,1549.5229,-47.0956,1.1396000000000022,23.07987169195548
488,488,2022/8/30 4:19:02,855.3,1549.5226,-47.0851,1.140699999999999,23.09935189032375
489,489,2022/8/30 4:19:32,855.3,1549.523,-47.0772,1.1432000000000009,23.14360672303169
490,490,2022/8/30 4:20:02,855.3,1549.5232,-47.0731,1.1481,23.23027233175383
491,491,2022/8/30 4:20:32,855.3,1549.5237,-47.0648,1.1537999999999975,23.3309644728136
492,492,2022/8/30 4:21:02,855.4,1549.5302,-47.1002,1.142899999999998,23.138297488095446
493,493,2022/8/30 4:21:32,855.3,1549.5324,-47.0909,1.1578999999999986,23.403310479061787
494,494,2022/8/30 4:22:02,855.3,1549.53,-47.0939,1.152899999999996,23.315074498362694
495,495,2022/8/30 4:22:32,855.3,1549.5339,-47.0801,1.1558999999999962,23.36802827656521
496,496,2022/8/30 4:23:02,855.3,1549.5348,-47.0629,1.1760000000000026,23.721876593083977
497,497,2022/8/30 4:23:32,855.3,1549.538,-47.0448,1.1803000000000032,23.79736307094661
498,498,2022/8/30 4:24:02,855.3,1549.5412,-47.0229,1.1920000000000008,24.002378563896286
499,499,2022/8/30 4:24:32,855.3,1549.5396,-47.0133,1.1867000000000025,23.909576724301186
500,500,2022/8/30 4:25:02,855.3,1549.5354,-47.0399,1.1912999999999987,23.99012820734515
501,501,2022/8/30 4:25:32,855.3,1549.5392,-47.0087,1.1923000000000037,24.00762811228793
502,502,2022/8/30 4:26:02,855.3,1549.5439,-47.0109,1.1955999999999996,24.065349217618422
503,503,2022/8/30 4:26:32,855.3,1549.5438,-47.0006,1.2047999999999994,24.226037273821497
504,504,2022/8/30 4:27:02,855.3,1549.5443,-46.9955,1.1952999999999967,24.060103656597207
505,505,2022/8/30 4:27:32,855.3,1549.5432,-46.9988,1.2036000000000022,24.205097261343887
506,506,2022/8/30 4:28:02,855.3,1549.5483,-47.0322,1.200200000000004,24.1457357954772
507,507,2022/8/30 4:28:32,855.3,1549.553,-47.016,1.207400000000001,24.271387456744563
508,508,2022/8/30 4:29:02,855.4,1549.5537,-47.0133,1.202399999999998,24.184151462127467
509,509,2022/8/30 4:29:32,855.4,1549.5554,-46.9959,1.2487999999999992,24.989855861136807
510,510,2022/8/30 4:30:02,855.4,1549.5511,-47.0271,1.2712,25.375746451192768
511,511,2022/8/30 4:30:32,855.4,1549.5561,-46.9806,1.2893999999999946,25.68782031245862
512,512,2022/8/30 4:31:02,855.4,1549.5587,-46.9617,1.3012000000000057,25.889456199246816
513,513,2022/8/30 4:31:32,855.4,1549.5577,-46.9635,1.293499999999998,25.757942355588906
514,514,2022/8/30 4:32:02,855.4,1549.5592,-46.9591,1.326399999999996,26.31823848861462
515,515,2022/8/30 4:32:32,855.3,1549.5583,-46.9568,1.5221000000000005,29.564759797138628
516,516,2022/8/30 4:33:02,855.3,1549.5618,-46.9431,1.476100000000004,28.8147523935428
517,517,2022/8/30 4:33:32,855.3,1549.5641,-46.935,1.5104999999999993,29.376375886975612
518,518,2022/8/30 4:34:02,855.3,1549.5669,-46.9616,1.4763000000000013,28.81803051986012
519,519,2022/8/30 4:34:32,855.3,1549.5673,-46.9562,1.533400000000006,29.747788522271367
520,520,2022/8/30 4:35:02,855.3,1549.5698,-46.9774,1.529399999999994,29.683054037556087
521,521,2022/8/30 4:35:32,855.3,1549.5703,-46.9803,1.542200000000001,29.889994690732635
